HR,Watts
120,136
123,139
123,138
124,138
124,138
124,139
126,138
126,138
127,138
127,138
127,138
126,138
126,139
125,139
125,138
125,139
124,140
124,140
123,140
123,140
123,140
123,140
123,140
125,140
125,140
125,140
126,141
126,141
125,139
125,140
125,141
126,142
126,142
126,143
126,142
126,143
125,143
125,142
123,142
123,142
123,142
122,143
122,142
124,142
124,142
124,141
125,141
125,144
126,144
126,144
126,144
125,144
125,144
125,145
125,144
127,144
127,145
127,144
127,144
127,144
127,144
127,145
127,146
125,146
125,146
124,146
124,146
124,146
125,149
125,147
125,145
125,145
125,146
124,146
124,146
124,145
124,147
124,149
123,149
123,148
123,148
122,148
122,148
121,148
121,148
120,148
120,148
120,148
120,148
120,148
121,147
121,149
121,149
124,150
124,149
124,149
127,149
127,149
129,149
129,149
133,150
133,150
133,151
135,150
135,150
136,150
136,155
136,152
135,152
135,152
134,153
134,152
134,152
135,152
135,152
135,151
136,152
136,152
138,152
138,152
137,153
137,154
137,155
138,154
138,154
137,154
137,153
137,154
137,154
137,154
136,154
136,154
136,154
136,154
136,154
138,154
138,155
138,156
137,156
137,156
136,158
136,157
136,155
136,156
136,156
136,156
133,156
133,156
131,155
131,155
131,157
131,157
131,157
129,157
129,158
128,159
128,159
128,159
128,158
128,158
128,158
128,158
128,159
127,160
127,160
128,158
128,163
128,124
131,0
131,0
131,0
126,162
126,162
123,161
123,161
125,161
125,160
125,160
126,160
126,160
128,160
132,161
132,162
132,163
136,162
136,162
140,162
140,161
140,160
139,160
139,162
137,161
137,161
137,160
136,161
136,161
136,164
136,162
136,162
137,163
137,164
141,164
141,163
141,163
143,164
143,165
144,164
144,163
144,165
143,165
143,164
144,165
144,166
144,166
144,167
144,166
143,166
143,166
143,166
142,166
142,166
142,167
142,166
142,166
142,170
142,211
142,211
141,212
141,212
141,209
139,209
139,212
137,214
137,211
137,212
138,212
138,210
141,209
141,211
141,212
144,213
144,211
146,211
146,210
146,210
148,211
148,210
149,211
149,211
149,212
150,210
150,210
151,211
151,209
151,209
151,209
150,182
150,111
148,111
148,112
148,112
148,113
148,111
147,112
147,111
147,110
144,111
144,112
143,111
143,112
143,111
143,111
143,111
144,111
144,112
144,111
144,111
144,111
144,111
144,113
144,110
142,111
142,111
140,111
140,111
140,111
140,112
139,207
139,232
139,233
139,232
139,233
137,235
137,236
139,233
139,233
139,233
140,234
140,234
143,235
143,237
143,234
144,234
144,233
146,235
146,235
146,240
147,234
147,234
148,234
148,237
148,234
148,233
148,234
149,234
149,233
149,233
149,231
151,85
151,0
150,0
150,27
150,110
150,112
150,111
149,111
149,111
149,112
146,111
146,112
145,111
145,112
145,112
145,111
145,111
145,111
145,111
145,111
144,112
144,111
144,111
145,111
145,111
144,111
144,112
144,111
144,111
144,111
144,113
142,115
142,112
141,257
141,256
141,256
142,257
142,256
142,255
142,257
142,255
143,257
143,257
145,255
145,258
145,256
146,256
146,255
146,255
146,258
146,255
145,257
145,257
147,255
147,256
147,255
148,257
148,255
148,256
148,255
148,255
148,126
147,0
147,0
145,0
145,54
145,113
144,113
144,111
145,111
145,111
145,111
148,111
148,111
150,111
150,111
150,112
151,111
151,111
152,112
152,111
152,111
151,111
151,111
148,112
148,111
148,111
145,110
145,111
145,112
145,114
145,114
145,112
145,83
145,110
143,110
143,112
143,111
140,111
140,111
140,111
140,111
140,111
139,111
139,112
137,112
137,110
137,111
137,112
137,112
137,111
137,111
137,112
136,112
136,110
136,111
136,111
136,111
133,111
133,111
129,111
129,111
129,111
129,111
129,111
129,111
129,111
129,111
129,111
129,112
128,110
128,111
128,111
130,111
130,111
132,110
132,111
132,111
133,111
133,111
132,113
132,112
132,113
129,55
129,82
128,110
128,111
128,111
130,113
130,110
132,110
132,110
132,111
134,111
134,111
132,110
132,111
132,111
132,111
132,111
132,111
132,111
132,111
130,111
130,112
131,111
131,111
131,111
131,111
131,111
131,111
131,112
131,111
130,111
130,111
129,111
129,111
129,112
129,112
129,112
129,111
129,111
129,111
128,112
128,111
128,111
128,112
128,111
128,111
128,112
126,111
126,111
126,111
125,111
125,110
124,111
124,111
124,111
124,111
124,111
125,111
125,110
125,111
124,111
124,112
123,111
123,111
123,111
123,111
123,112
124,111
124,112
124,112
124,131
126,188
126,188
125,188
125,188
125,188
124,188
124,189
125,189
125,189
125,189
125,189
125,188
125,190
125,190
125,189
127,189
127,190
130,189
130,188
130,188
134,188
134,190
138,190
138,190
138,188
140,192
140,188
141,189
141,189
141,190
140,189
140,188
139,190
139,190
139,191
139,189
139,188
139,188
139,189
139,189
140,188
140,189
140,189
140,189
140,189
141,189
141,191
141,189
141,189
141,189
142,189
142,189
142,189
142,188
142,188
142,188
142,188
143,188
143,188
143,192
145,189
145,189
144,189
144,189
144,189
141,188
141,189
139,190
139,190
139,189
139,188
139,187
140,189
140,189
140,189
140,189
140,189
142,188
142,188
142,190
143,190
143,189
144,188
144,188
144,189
143,190
143,191
144,191
144,189
144,189
144,188
144,188
145,190
145,192
145,189
145,188
145,191
145,189
145,190
145,188
147,190
147,188
147,187
147,189
147,188
148,189
148,188
150,189
150,190
150,189
152,189
152,191
152,191
152,189
152,189
150,189
150,189
149,189
149,188
149,188
149,188
147,190
147,188
148,188
148,189
148,189
150,190
150,190
152,188
152,189
152,189
155,188
155,188
156,188
156,189
156,189
157,189
157,189
158,191
158,188
158,188
157,190
157,189
157,190
157,188
157,187
155,187
155,186
153,183
153,186
153,185
152,187
152,187
152,188
152,197
152,193
153,192
153,194
153,191
153,189
153,187
154,187
154,189
155,190
155,188
155,187
156,189
156,189
156,188
156,190
156,188
156,188
156,187
158,188
158,189
158,189
159,190
159,192
160,189
160,188
160,188
160,189
161,190
161,188
161,191
161,194
161,194
159,191
159,189
158,189
158,188
158,189
159,189
159,190
161,192
161,191
161,189
162,190
162,189
163,190
163,189
163,188
164,188
164,188
165,188
165,189
165,190
165,189
165,191
164,190
164,189
164,190
163,189
163,190
161,189
161,190
161,189
161,188
161,189
158,189
158,189
158,189
157,190
157,188
155,189
155,189
155,189
153,190
153,189
153,188
153,188
153,189
152,191
152,191
151,187
151,187
151,189
152,188
152,189
155,190
155,189
155,188
157,189
157,189
158,189
158,189
158,188
157,188
157,188
157,189
157,190
157,190
158,188
158,188
159,189
159,189
159,188
158,190
158,189
158,188
158,189
158,188
157,191
157,194
154,190
154,191
154,189
154,189
154,189
149,188
149,189
149,189
147,189
147,190
147,189
147,188
147,189
147,189
147,189
148,189
148,190
148,189
149,188
149,189
149,190
149,190
149,189
148,189
148,188
147,190
147,189
147,188
147,188
147,190
147,190
147,190
147,189
146,188
146,189
144,189
144,188
144,188
144,188
142,188
142,184
143,185
143,185
143,186
146,187
146,185
150,189
150,191
150,188
152,186
152,186
152,189
152,189
152,188
153,186
153,186
154,189
154,192
154,190
154,189
154,191
153,188
153,189
153,189
153,189
153,188
154,190
154,191
154,188
155,188
155,188
155,188
155,188
155,191
155,189
155,190
155,193
155,190
155,194
156,194
156,188
157,188
157,189
157,190
157,192
157,188
155,188
155,189
155,190
156,189
156,189
156,189
156,190
156,191
157,194
157,196
158,191
158,189
158,189
158,190
159,189
159,189
158,193
158,190
158,190
158,189
158,189
159,190
159,190
159,188
161,189
161,189
163,189
163,189
163,190
164,191
164,191
164,190
164,192
164,192
163,189
163,189
161,190
161,190
161,189
161,188
161,190
160,188
160,189
160,189
161,187
161,188
162,190
162,189
162,191
163,189
163,189
162,190
162,189
162,189
160,188
160,189
157,189
157,190
157,190
157,190
157,190
155,189
155,188
155,189
154,188
154,189
154,189
154,189
154,189
153,191
153,189
153,189
153,189
153,189
153,189
153,190
153,192
152,193
152,190
152,189
152,187
152,187
152,187
152,188
152,190
152,189
152,188
151,190
151,188
151,189
151,189
151,190
152,189
152,189
152,189
153,190
153,190
151,187
151,189
151,188
152,188
152,189
154,188
154,188
154,190
156,189
156,191
159,188
159,189
159,189
160,189
160,189
160,190
160,190
160,189
160,187
160,189
159,189
159,190
159,193
158,188
158,188
155,188
155,189
151,189
151,189
151,189
148,190
148,188
148,187
145,189
145,189
145,187
145,188
145,188
145,191
145,195
145,192
146,189
146,189
146,189
149,189
149,190
151,190
151,187
151,189
152,191
152,188
155,188
155,190
155,190
157,189
157,189
158,189
158,189
158,189
159,189
159,188
160,191
160,189
160,189
160,189
160,189
159,189
159,191
158,189
158,189
158,189
158,190
158,189
158,189
159,189
159,189
158,188
158,189
155,191
155,188
155,189
150,188
150,190
150,189
149,187
149,189
149,189
149,190
148,189
148,189
148,190
147,189
147,188
147,189
147,189
147,189
148,190
148,189
148,189
149,189
149,192
149,191
149,188
149,189
150,189
150,189
150,189
151,188
151,188
151,191
151,187
151,188
152,190
152,190
154,189
154,188
154,189
156,190
156,190
157,189
157,188
157,188
157,190
157,190
159,189
159,189
159,188
159,190
159,192
157,188
157,188
157,187
155,188
155,189
155,189
155,189
155,190
149,192
149,189
149,189
149,188
149,188
149,189
149,192
149,190
149,188
149,188
149,187
149,189
148,190
148,189
148,187
148,189
148,189
148,189
147,189
147,189
146,189
146,189
146,189
145,188
145,177
145,146
145,145
145,145
145,148
146,145
146,144
146,145
146,144
146,144
146,144
146,144
148,144
148,144
150,144
150,144
150,145
150,144
150,144
150,143
150,143
150,144
151,144
151,144
152,144
152,144
152,144
153,144
153,144
152,144
152,144
152,144
152,144
152,144
151,144
151,144
151,144
151,144
151,144
152,144
152,143
152,143
151,144
151,146
150,146
150,147
150,144
150,144
150,144
149,143
149,143
149,145
150,144
150,144
151,143
151,144
151,144
151,145
151,144
150,144
150,144
150,144
151,144
151,144
151,144
151,144
151,144
151,144
151,144
150,146
150,146
150,144
149,143
149,143
144,144
144,144
144,107
140,143
140,143
140,144
140,145
140,144
143,144
143,144
147,144
147,143
147,144
147,144
147,144
145,145
145,146
145,144
144,144
144,144
144,144
144,144
144,144
133,144
133,144
131,144
131,144
131,144
135,143
135,144
138,144
138,143
138,145
140,145
140,145
141,143
141,143
141,145
141,144
141,144
140,144
140,145
140,144
139,144
139,144
138,144
138,144
138,144
138,143
138,144
138,146
138,143
138,143
139,144
139,143
141,144
141,144
141,144
143,144
143,145
144,145
144,143
144,143
145,144
145,144
145,144
145,144
145,144
144,144
144,144
143,144
143,146
143,144
144,144
144,144
142,144
142,145
142,144
139,144
139,144
137,144
137,144
137,144
136,144
136,145
137,144
137,144
137,144
138,144
138,144
139,144
139,144
139,144
140,143
140,144
139,144
139,144
139,143
139,146
139,144
138,143
138,143
138,144
137,143
137,145
139,145
139,144
139,144
141,144
141,145
141,145
141,144
141,145
141,149
141,145
142,145
142,143
142,144
143,143
143,143
142,144
142,144
142,144
142,144
142,145
143,144
143,143
143,145
143,145
143,144
144,144
144,144
144,144
142,144
142,144
136,146
136,144
136,143
136,144
136,143
138,144
138,144
138,144
139,145
139,144
138,144
138,143
138,143
136,144
136,144
135,145
135,144
135,144
135,144
135,145
135,144
135,144
135,144
135,145
135,145
135,143
135,143
135,145
136,145
136,144
136,144
136,144
136,143
136,144
136,145
135,143
135,144
135,146
136,145
136,143
138,143
138,144
138,144
140,144
140,144
142,144
142,145
142,144
143,144
143,144
143,146
143,145
143,144
144,143
144,145
142,144
142,144
142,144
140,144
140,144
139,144
139,143
139,144
138,145
138,144
138,144
138,144
138,145
139,145
139,144
140,144
140,144
140,144
140,144
140,144
140,144
140,144
140,143
140,143
140,143
140,144
140,144
140,144
141,144
141,144
139,144
139,144
139,144
137,144
137,144
137,144
137,144
137,165
137,222
138,220
138,221
138,224
138,221
138,222
140,223
140,224
143,224
143,225
143,223
147,223
147,224
149,226
149,225
149,223
150,223
150,222
152,222
152,226
152,221
154,222
154,224
154,223
154,225
154,223
153,222
153,222
152,222
152,223
152,224
150,224
150,223
150,225
150,223
150,222
152,221
152,222
154,223
154,223
154,223
156,225
156,221
157,221
157,224
157,222
159,222
159,222
160,223
160,223
160,223
161,224
161,223
161,228
161,226
161,223
162,221
162,222
162,223
162,220
162,216
162,216
162,217
161,218
161,221
161,222
162,221
162,219
163,220
163,221
163,223
163,221
163,219
162,224
162,226
162,227
162,223
162,220
163,220
163,223
163,226
163,224
163,226
164,225
164,223
164,227
164,224
164,221
164,224
164,225
164,221
164,222
164,222
165,223
165,224
165,222
164,219
164,219
165,220
165,222
165,219
165,227
165,229
165,222
165,224
165,222
165,222
165,220
166,224
166,228
166,221
166,221
166,222
166,223
166,222
166,224
167,227
167,221
168,222
168,225
168,221
167,222
167,229
167,232
167,228
167,230
167,226
167,226
166,225
166,227
166,224
167,223
167,223
167,222
167,223
167,223
167,222
167,224
167,233
167,226
167,225
167,226
167,222
168,223
168,223
168,222
169,222
169,222
171,224
171,224
171,223
172,223
172,223
174,225
174,224
174,223
174,224
174,222
175,223
175,222
175,225
175,224
175,229
174,222
174,220
174,222
174,222
174,222
172,223
172,224
172,224
170,223
170,220
170,226
170,226
170,222
171,222
171,223
172,223
172,223
172,222
173,223
173,222
172,222
172,222
172,224
171,226
171,222
171,223
171,223
171,222
170,222
170,223
166,222
166,222
166,223
164,221
164,220
163,224
163,223
163,224
162,226
162,223
162,225
162,226
162,226
164,219
164,223
165,226
165,224
165,223
164,222
164,222
164,222
164,222
164,223
164,221
164,221
162,222
162,225
162,220
161,223
161,225
160,224
160,221
160,221
161,222
161,224
163,225
163,221
163,222
166,225
166,225
168,225
168,220
168,223
168,222
168,222
168,221
168,218
168,215
167,215
167,213
167,218
167,222
167,222
168,220
168,219
168,217
168,217
168,221
167,225
167,224
168,222
168,219
168,223
168,227
168,224
168,222
168,222
168,223
168,222
168,223
167,222
167,224
167,224
167,225
167,222
167,222
167,220
167,220
168,230
168,228
168,221
168,222
168,221
169,223
169,225
170,225
170,222
170,220
171,218
171,223
171,223
171,221
171,223
171,234
171,235
171,222
171,218
171,221
170,222
170,217
170,220
170,227
170,220
171,222
171,222
172,227
172,228
172,228
172,236
172,232
172,228
172,226
172,224
172,224
172,227
172,228
172,231
172,223
174,221
174,221
175,224
175,226
175,224
176,227
176,227
177,225
177,223
177,225
176,224
176,222
175,223
175,222
175,222
175,222
175,222
173,222
173,222
173,222
172,224
172,223
172,220
172,222
172,223
171,222
171,222
170,222
170,223
170,223
169,223
169,224
170,225
170,223
170,222
171,223
171,224
169,224
169,221
169,225
168,222
168,224
168,221
168,223
168,221
169,221
169,222
171,222
171,222
171,223
172,225
172,225
172,223
172,220
172,222
172,225
172,223
173,221
173,224
173,227
172,222
172,224
172,225
172,223
172,221
170,222
170,226
168,226
168,224
168,224
168,223
168,222
168,224
168,224
168,221
169,221
169,222
168,221
168,227
168,227
167,223
167,222
167,223
167,222
167,222
167,221
167,222
167,227
167,227
167,224
166,223
166,222
166,223
166,223
166,223
166,223
166,225
167,223
167,223
167,221
167,223
167,222
166,222
166,222
166,222
165,222
165,221
165,219
165,217
165,215
166,216
166,221
166,221
166,219
166,222
166,221
166,224
166,222
166,218
166,218
166,225
166,224
166,222
166,227
166,226
167,226
167,224
169,223
169,221
169,220
170,221
170,221
171,223
171,222
171,220
171,220
171,222
171,222
171,217
171,220
171,219
171,221
172,221
172,222
172,222
172,222
172,215
171,237
171,237
171,242
171,228
171,223
171,225
171,224
171,224
171,223
171,220
172,224
172,222
172,223
171,223
171,219
172,221
172,221
172,226
173,221
173,221
174,231
174,233
174,230
174,233
174,224
175,223
175,226
175,234
175,228
175,224
176,224
176,221
176,220
177,226
177,225
178,226
178,225
178,223
179,222
179,221
178,222
178,222
178,223
177,224
177,222
176,223
176,223
176,224
175,225
175,222
174,223
174,222
174,222
173,225
173,225
172,224
172,220
172,224
172,221
172,223
173,222
173,220
173,221
174,223
174,226
174,228
174,222
174,222
175,223
175,226
175,223
175,224
175,224
174,221
174,222
174,222
174,224
174,225
174,222
174,221
173,228
173,228
173,224
173,221
173,220
172,223
172,224
172,222
173,225
173,225
174,222
174,220
174,222
176,222
176,228
176,224
176,224
176,224
176,224
176,225
173,224
173,221
172,220
172,220
172,226
171,227
171,223
171,220
171,221
171,222
171,223
171,220
171,223
173,222
173,223
174,223
174,223
174,221
174,228
174,224
174,223
174,223
174,224
173,224
173,222
172,222
172,222
172,222
171,223
171,226
171,224
171,223
171,220
168,222
168,222
167,220
167,219
166,224
166,225
166,227
166,227
166,223
166,169
166,114
165,111
165,111
165,111
165,112
165,111
164,111
164,111
164,111
164,112
165,111
165,113
165,112
166,110
166,110
165,110
165,111
165,112
165,112
165,111
165,111
164,111
164,111
159,111
159,111
159,111
157,111
157,112
159,111
159,112
159,111
160,111
160,111
160,111
160,111
160,111
159,111
159,112
158,112
158,112
158,111
157,111
157,111
158,111
158,111
158,111
158,111
158,111
158,111
158,111
157,110
157,110
157,112
155,112
155,111
155,111
155,111
155,110
154,111
154,111
151,111
151,111
151,111
150,111
150,111
152,112
152,111
152,111
154,111
154,111
154,111
154,111
154,112
155,111
155,111
155,111
155,112
155,111
155,111
155,110
153,111
153,111
153,111
150,111
150,110
150,110
146,111
146,111
145,111
145,111
145,111
143,111
143,111
141,111
141,111
141,111
141,112
141,111
139,112
139,111
137,111
137,111
137,111
135,111
135,111
134,111
134,111
134,112
135,112
135,111
137,110
137,111
137,111
137,110
137,111
137,111
136,111
136,111
135,112
135,111
134,111
134,111
134,111
136,111
136,111
139,111
139,111
139,111
140,111
140,112
140,112
140,110
140,110
141,110
141,112
140,112
140,111
140,110
140,111
140,111
140,111
140,111
140,111
137,111
137,111
135,111
135,111
135,111
135,111
135,127
135,127
136,144
136,145
136,144
136,144
136,144
136,144
136,143
136,144
136,144
136,145
136,144
136,145
136,144
137,144
137,144
139,145
139,143
139,143
140,144
140,144
142,144
142,144
142,144
142,144
142,144
140,144
140,144
140,143
141,145
141,144
142,144
142,144
142,144
144,144
144,144
144,143
146,143
146,146
147,145
147,144
147,144
148,143
148,143
150,144
150,144
150,145
150,145
150,143
149,144
149,144
147,144
147,144
147,144
144,144
144,144
142,144
142,144
142,144
141,144
141,144
142,144
142,144
142,144
142,144
142,145
142,145
142,144
142,143
141,144
141,144
141,144
141,145
141,144
140,144
140,144
139,144
139,144
139,144
139,144
139,144
139,145
139,144
139,144
139,144
139,144
139,144
139,144
139,144
139,144
139,145
140,145
140,144
140,144
141,144
141,144
142,144
142,143
142,145
143,143
143,143
143,144
143,144
143,145
144,144
144,144
146,144
146,144
146,146
146,144
146,146
147,145
147,143
147,143
147,143
147,143
147,144
147,145
147,144
147,144
147,144
148,145
148,146
148,144
148,144
148,144
148,143
148,144
148,145
149,144
149,143
150,144
150,144
150,144
150,144
150,144
150,144
150,144
150,143
150,144
150,145
150,145
150,145
150,144
149,145
149,144
149,144
149,144
149,143
149,144
149,144
149,144
149,144
149,144
150,144
150,144
150,144
150,144
150,144
150,144
150,144
149,144
149,144
149,144
148,144
148,143
148,144
148,143
148,145
148,145
148,146
148,145
148,145
148,144
148,144
148,144
147,144
147,144
147,144
147,144
147,144
147,170
147,170
147,250
147,248
148,246
148,245
150,244
150,244
150,246
153,246
153,246
156,246
156,245
156,245
156,245
159,182
159,61
161,0
161,25
161,49
161,99
161,101
160,101
160,101
160,101
159,101
159,101
158,101
158,99
158,99
156,100
156,100
154,102
154,101
154,101
154,99
154,99
151,100
151,100
151,100
146,100
146,100
144,100
144,100
144,100
141,100
141,100
134,100
134,100
134,100
136,101
136,100
137,100
137,100
137,100
139,100
139,100
140,100
140,99
140,100
140,100
141,101
141,143
137,246
137,244
137,246
137,245
137,245
139,245
139,245
139,245
142,244
142,243
144,243
144,244
144,244
144,244
145,120
145,120
147,100
147,100
147,100
146,100
146,100
146,100
146,100
146,100
145,100
145,100
144,100
144,99
144,100
143,101
143,101
142,100
142,100
142,100
142,100
142,100
140,100
140,100
140,100
140,101
140,100
140,100
140,100
140,100
140,100
140,100
139,100
139,100
139,100
138,100
138,100
138,100
138,100
138,100
137,100
137,100
136,100
136,100
136,100
136,100
136,101
136,171
136,171
136,249
136,244
136,244
136,244
136,243
136,242
136,245
141,245
141,247
145,246
145,244
145,244
145,244
147,243
147,100
148,100
148,99
148,99
148,100
148,100
149,100
149,100
149,101
148,100
148,100
146,100
146,100
146,100
146,100
146,100
146,100
146,100
146,100
144,101
144,100
143,99
143,100
143,101
142,101
142,101
141,100
141,100
141,100
141,100
141,100
140,100
140,100
140,100
139,100
139,100
140,100
140,100
140,101
139,101
139,100
139,100
139,100
139,101
139,101
137,105
137,138
138,243
138,243
138,244
140,242
140,243
142,245
142,244
142,244
143,245
143,247
144,245
144,245
144,245
144,245
145,180
145,25
147,25
147,25
147,100
147,100
147,101
147,101
147,75
147,51
146,102
146,101
146,100
146,100
146,100
147,100
147,100
149,99
149,100
149,100
149,100
149,100
149,100
149,100
149,100
149,100
149,100
150,100
150,100
150,100
150,100
150,101
151,100
151,99
151,100
148,99
148,100
144,100
144,100
144,100
140,100
140,100
137,99
137,99
137,101
137,101
135,105
135,142
136,244
136,245
136,244
139,243
139,243
141,243
141,244
141,246
142,245
142,245
142,243
142,244
142,246
142,246
143,243
143,238
145,76
145,100
145,100
145,101
145,100
144,100
144,100
144,100
144,100
144,100
143,100
143,100
143,100
142,100
142,100
142,100
142,100
142,100
143,100
143,100
144,101
144,100
144,100
143,100
143,100
142,100
142,100
142,100
141,100
141,101
139,101
139,100
139,100
138,100
138,100
136,99
136,100
136,100
134,101
134,100
132,100
132,100
132,100
132,100
132,104
132,101
134,244
134,244
134,244
136,242
136,242
138,244
138,245
138,244
139,244
139,244
139,246
139,245
139,243
139,243
140,241
140,234
142,199
142,102
142,102
142,101
142,100
141,100
141,100
141,101
142,100
142,101
143,102
143,100
143,100
144,99
144,100
146,100
146,100
146,100
148,100
148,100
148,100
148,100
148,100
148,101
148,100
148,100
148,100
148,100
150,100
150,100
149,100
149,101
149,100
149,100
149,100
148,100
148,100
148,100
147,100
147,99
146,100
146,100
146,100
146,100
145,145
145,145
144,145
144,143
144,144
142,144
142,148
143,145
143,144
143,143
145,143
145,143
146,143
146,144
146,145
145,146
145,144
145,143
145,143
145,144
141,144
141,144
140,145
140,144
140,144
141,144
141,144
142,144
142,144
142,144
143,144
143,144
144,143
144,143
144,144
143,145
143,145
144,144
144,143
144,144
144,145
144,145
144,145
144,144
144,144
144,143
144,144
144,144
144,143
144,144
143,145
143,144
142,143
142,144
142,145
143,144
143,143
143,143
143,144
143,144
143,143
143,145
143,148
143,145
143,144
144,143
144,144
146,144
146,145
146,143
147,144
147,144
147,144
147,144
147,144
147,144
147,143
147,143
147,144
147,144
146,144
146,144
145,144
145,144
145,145
146,144
146,144
145,144
145,144
145,144
144,144
144,144
144,145
144,145
144,145
146,144
146,144
144,144
144,144
144,146
145,146
145,145
147,144
147,143
147,143
146,144
146,144
146,144
146,145
146,146
146,144
146,143
146,143
146,144
146,144
145,145
145,144
145,144
145,144
145,143
143,144
143,144
142,144
142,144
142,145
142,145
142,143
141,143
141,143
141,143
140,144
140,143
140,144
140,144
140,145
138,144
138,144
136,144
136,145
136,143
135,144
135,144
136,143
136,144
136,145
135,144
135,143
135,144
135,145
135,145
136,144
136,143
137,144
137,145
137,145
137,146
137,143
138,143
138,143
138,144
140,143
140,143
142,143
142,144
142,144
144,144
144,144
144,144
144,144
144,144
145,144
145,145
146,145
146,146
146,147
146,144
146,143
145,143
145,143
145,144
146,143
146,145
147,144
147,145
147,145
147,145
147,145
147,143
147,144
147,144
147,144
147,144
147,144
147,144
147,144
147,145
147,144
148,144
148,144
148,144
147,144
147,143
147,144
147,144
147,144
148,145
148,144
147,144
147,144
147,143
146,144
146,144
146,144
146,146
146,146
146,145
146,143
146,144
146,143
146,143
146,144
146,145
147,144
147,144
147,144
146,145
146,145
147,145
147,144
147,145
147,144
147,144
145,143
145,144
145,143
142,144
142,144
140,144
140,144
140,145
140,144
140,144
140,144
140,144
140,143
141,144
141,144
142,144
142,144
142,145
144,144
144,144
146,144
146,144
146,145
147,146
147,146
148,145
148,144
148,143
149,144
149,144
149,144
149,145
149,144
150,143
150,144
149,145
149,144
149,144
149,144
149,144
149,144
149,144
149,144
148,144
148,144
148,145
148,145
148,143
149,143
149,144
150,144
150,145
150,144
149,144
149,144
148,145
148,145
148,145
147,145
147,145
146,144
146,143
146,144
141,144
141,145
139,145
139,143
139,144
139,144
141,145
141,146
142,234
142,235
142,236
142,236
142,235
144,235
144,236
144,235
146,233
146,235
147,235
147,236
147,236
149,235
149,239
150,240
150,242
151,238
151,239
151,241
152,241
152,241
154,239
154,239
154,239
157,239
157,240
160,241
160,242
160,243
161,246
161,245
161,247
161,245
161,246
160,245
160,246
160,245
160,246
160,246
161,247
161,247
162,244
162,247
162,248
164,250
164,252
164,251
164,251
164,251
165,251
165,250
165,250
165,252
165,251
165,251
165,252
165,251
165,251
165,252
165,251
166,256
166,259
166,256
166,257
166,256
167,256
167,254
167,257
167,254
167,254
167,257
